epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,197.225,1.39247,2.05329,1.34787,0.59878,0.41008,0.4436,0.30191,1.2578,1.462,1.22433,0.0350384,0.0016624,0.0016624
2,381.467,1.26344,1.50149,1.27,0.6072,0.43228,0.46804,0.32292,1.20878,1.35732,1.19731,0.0183905,0.00168118,0.00168118
