epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,196.475,1.33862,1.77621,1.30775,0.58272,0.42984,0.45781,0.31489,1.23267,1.42797,1.19524,0.0350384,0.0016624,0.0016624
2,381.085,1.23397,1.44059,1.24617,0.59947,0.44758,0.48096,0.33449,1.18814,1.32432,1.17286,0.0183905,0.00168118,0.00168118
