epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,186.359,1.37411,1.9816,1.33659,0.5962,0.41257,0.44794,0.30584,1.25082,1.44912,1.21912,0.0350384,0.0016624,0.0016624
2,369.74,1.25477,1.48417,1.26346,0.60549,0.43632,0.47682,0.32961,1.20076,1.33739,1.18564,0.0183905,0.00168118,0.00168118
