epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,216.323,1.34192,1.82005,1.31167,0.59563,0.43279,0.4654,0.32126,1.219,1.39541,1.18607,0.0350384,0.0016624,0.0016624
2,400.298,1.23661,1.44444,1.24877,0.61892,0.44625,0.48173,0.33536,1.18718,1.31554,1.1743,0.0183905,0.00168118,0.00168118
