epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,207.568,1.35112,1.90314,1.31593,0.605,0.41849,0.45853,0.31535,1.22883,1.41865,1.19181,0.0350384,0.0016624,0.0016624
2,391.738,1.24107,1.46303,1.25044,0.58655,0.44888,0.47609,0.33155,1.19011,1.33104,1.1742,0.0183905,0.00168118,0.00168118
